"52fc85cef92ea16f08000042","CHICKEN MUSALLAM","NON_VEG","KOSHO",320
"52fc8559f92ea16f08000037","CHICKEN DO PIAZA","NON_VEG","KOSHO",180
"52fc84daf92ea16f08000021","BUTTER CHICKEN","NON_VEG","KOSHO",190
"52fc844cf92ea16f0800000b","EGG CURRY","EGG","KOSHO",100
"52fc82bbf92ea1c438000017","DAL TADKA","NEUTRAL","KOSHO",90
"52fc82bbf92ea1c438000017","DAL TADKA","NEUTRAL","KOSHO",90
"52fc82bbf92ea1c438000017","DAL TADKA","NEUTRAL","KOSHO",90
"52fc82bbf92ea1c438000017","DAL TADKA","NEUTRAL","KOSHO",90
"52fa1c1ef92ea10dc10000c0","VEG BURNT GARLIC RICE","VEG","KOSHO",135
"52f9da72f92ea179db0000c9","PENNE PASTA IN PESTO N CREAM","VEG","KOSHO",225
"52f9da72f92ea179db0000c9","PENNE PASTA IN PESTO N CREAM","VEG","KOSHO",225
"52f9da72f92ea179db0000c9","PENNE PASTA IN PESTO N CREAM","VEG","KOSHO",225
"52f9da72f92ea179db0000c9","PENNE PASTA IN PESTO N CREAM","VEG","KOSHO",225
"52f9d69cf92ea1e8d500000a","FRESH LIME SODA","NEUTRAL","KOSHO",50
"52f89c46f92ea1a38d000082","MUTTON KEEMA ROLL","NON_VEG","KOSHO",135
"52f89be4f92ea185f7000056","CHICKEN MALAI ROLL","NON_VEG","KOSHO",110
"52f89be4f92ea185f7000056","CHICKEN MALAI ROLL","NON_VEG","KOSHO",110
"52f89b7cf92ea1a38d00006e","CHICKEN LASOONI ROLL","NON_VEG","KOSHO",110
"52f89b7cf92ea1a38d00006e","CHICKEN LASOONI ROLL","NON_VEG","KOSHO",190
"52f890b2f92ea11f4c0000a4","CHICKEN IN CHEESE KEBAB","NON_VEG","KOSHO",210
"52f8902ef92ea11f4c000098","CHICKEN BANJARA KEBAB","NON_VEG","KOSHO",190
"52f88ff5f92ea14732000062","CHICKEN PLATTER","NON_VEG","KOSHO",380
"52f88ff5f92ea14732000062","CHICKEN PLATTER","NON_VEG","KOSHO",380
"52f88ff5f92ea14732000062","CHICKEN PLATTER","NON_VEG","KOSHO",380
"52f88f00f92ea11f4c000079","CHICKEN LASOONI TIKKA","NON_VEG","KOSHO",200
"52f88f00f92ea11f4c000079","CHICKEN LASOONI TIKKA","NON_VEG","KOSHO",200
"52f88f00f92ea11f4c000079","CHICKEN LASOONI TIKKA","NON_VEG","KOSHO",200
"52f88eb7f92ea1a38d00003b","CHICKEN MALAI KEBAB","NON_VEG","KOSHO",190
"52ef5052f92ea18cda0002d3","CHICKEN TAWA FRY","NON_VEG","KOSHO",185
"52ec2457f92ea1f4560005cd","EGG HAKKA NOODLES","EGG","KOSHO",120
"52ec2457f92ea1f4560005cd","EGG HAKKA NOODLES","EGG","KOSHO",120
"52ec2457f92ea1f4560005cd","EGG HAKKA NOODLES","EGG","KOSHO",120
"52ec2457f92ea1f4560005cd","EGG HAKKA NOODLES","EGG","KOSHO",120
"52ec2457f92ea1f4560005b8","CHICKEN SCHEZWAN FRIED RICE","NON_VEG","KOSHO",145
"52ec2457f92ea1f4560005a6","VEG BURNT GARLIC NOODLES","VEG","KOSHO",135
